Query ID,Best ID,Search DB,,
ASV_601,No match,COI SPECIES DATABASE,,
ASV_602,No match,COI SPECIES DATABASE,,
ASV_603,Wolbachia sp. Tetraponera manangotra,COI SPECIES DATABASE,99.35,98.11
ASV_604,No match,COI SPECIES DATABASE,,
ASV_605,No match,COI SPECIES DATABASE,,
ASV_606,No match,COI SPECIES DATABASE,,
ASV_607,Nylanderia bourbonica,COI SPECIES DATABASE,99.68,95.15
ASV_608,No match,COI SPECIES DATABASE,,
ASV_609,Mus musculus,COI SPECIES DATABASE,99.64,99.03
ASV_610,No match,COI SPECIES DATABASE,,
ASV_611,No match,COI SPECIES DATABASE,,
ASV_612,No match,COI SPECIES DATABASE,,
ASV_613,No match,COI SPECIES DATABASE,,
ASV_614,No match,COI SPECIES DATABASE,,
ASV_615,Smeringopus pallidus,COI SPECIES DATABASE,100,81.23
ASV_616,No match,COI SPECIES DATABASE,,
ASV_617,No match,COI SPECIES DATABASE,,
ASV_618,Theridion melanostictum,COI SPECIES DATABASE,99.18,90.61
ASV_619,Scytodes longipes,COI SPECIES DATABASE,98.06,84.47
ASV_620,No match,COI SPECIES DATABASE,,
ASV_621,No match,COI SPECIES DATABASE,,
ASV_622,No match,COI SPECIES DATABASE,,
ASV_623,No match,COI SPECIES DATABASE,,
ASV_624,No match,COI SPECIES DATABASE,,
ASV_625,No match,COI SPECIES DATABASE,,
ASV_626,No match,COI SPECIES DATABASE,,
ASV_627,No match,COI SPECIES DATABASE,,
ASV_628,Pheidole megacephala,COI SPECIES DATABASE,100,97.73
ASV_629,No match,COI SPECIES DATABASE,,
ASV_630,No match,COI SPECIES DATABASE,,
ASV_631,No match,COI SPECIES DATABASE,,
ASV_632,No match,COI SPECIES DATABASE,,
ASV_633,No match,COI SPECIES DATABASE,,
ASV_634,No match,COI SPECIES DATABASE,,
ASV_635,No match,COI SPECIES DATABASE,,
ASV_636,No match,COI SPECIES DATABASE,,
ASV_637,Scytodes longipes,COI SPECIES DATABASE,98.38,84.79
ASV_638,No match,COI SPECIES DATABASE,,
ASV_639,No match,COI SPECIES DATABASE,,
ASV_640,No match,COI SPECIES DATABASE,,
ASV_641,No match,COI SPECIES DATABASE,,
ASV_642,Rhodotorula taiwanensis RS1,COI SPECIES DATABASE,97.73,73.4
ASV_643,Mus musculus,COI SPECIES DATABASE,99.64,99.03
ASV_644,No match,COI SPECIES DATABASE,,
ASV_645,No match,COI SPECIES DATABASE,,
ASV_646,No match,COI SPECIES DATABASE,,
ASV_647,No match,COI SPECIES DATABASE,,
ASV_648,No match,COI SPECIES DATABASE,,
ASV_649,Scytodes longipes,COI SPECIES DATABASE,98.38,84.79
ASV_650,No match,COI SPECIES DATABASE,,
ASV_651,No match,COI SPECIES DATABASE,,
ASV_652,No match,COI SPECIES DATABASE,,
ASV_653,No match,COI SPECIES DATABASE,,
ASV_654,Periplaneta australasiae,COI SPECIES DATABASE,97.41,89.97
ASV_655,No match,COI SPECIES DATABASE,,
ASV_656,No match,COI SPECIES DATABASE,,
ASV_657,No match,COI SPECIES DATABASE,,
ASV_658,No match,COI SPECIES DATABASE,,
ASV_659,No match,COI SPECIES DATABASE,,
ASV_660,No match,COI SPECIES DATABASE,,
ASV_661,No match,COI SPECIES DATABASE,,
ASV_662,No match,COI SPECIES DATABASE,,
ASV_663,Echmepteryx madagascariensis,COI SPECIES DATABASE,100,84.47
ASV_664,No match,COI SPECIES DATABASE,,
ASV_665,No match,COI SPECIES DATABASE,,
ASV_666,No match,COI SPECIES DATABASE,,
ASV_667,No match,COI SPECIES DATABASE,,
ASV_668,No match,COI SPECIES DATABASE,,
ASV_669,No match,COI SPECIES DATABASE,,
ASV_670,No match,COI SPECIES DATABASE,,
ASV_671,No match,COI SPECIES DATABASE,,
ASV_672,No match,COI SPECIES DATABASE,,
ASV_673,No match,COI SPECIES DATABASE,,
ASV_674,No match,COI SPECIES DATABASE,,
ASV_675,Scytodes longipes,COI SPECIES DATABASE,98.38,84.79
ASV_676,No match,COI SPECIES DATABASE,,
ASV_677,Nylanderia sp. CHR01,COI SPECIES DATABASE,100,91.26
ASV_678,No match,COI SPECIES DATABASE,,
ASV_679,No match,COI SPECIES DATABASE,,
ASV_680,No match,COI SPECIES DATABASE,,
ASV_681,Styringomyia didyma,COI SPECIES DATABASE,100,91.26
ASV_682,2017,COI SPECIES DATABASE,97.03,85.1
ASV_683,No match,COI SPECIES DATABASE,,
ASV_684,No match,COI SPECIES DATABASE,,
ASV_685,No match,COI SPECIES DATABASE,,
ASV_686,No match,COI SPECIES DATABASE,,
ASV_687,No match,COI SPECIES DATABASE,,
ASV_688,No match,COI SPECIES DATABASE,,
ASV_689,No match,COI SPECIES DATABASE,,
ASV_690,Mus musculus,COI SPECIES DATABASE,99.64,99.03
ASV_691,No match,COI SPECIES DATABASE,,
ASV_692,Neoscona theisi,COI SPECIES DATABASE,99.27,96.76
ASV_693,No match,COI SPECIES DATABASE,,
ASV_694,No match,COI SPECIES DATABASE,,
ASV_695,No match,COI SPECIES DATABASE,,
ASV_696,Dasyhelea ludingensis,COI SPECIES DATABASE,100,100
ASV_697,No match,COI SPECIES DATABASE,,
ASV_698,No match,COI SPECIES DATABASE,,
ASV_699,No match,COI SPECIES DATABASE,,
ASV_700,No match,COI SPECIES DATABASE,,
